L,Prompt_ID,Original_Message,Recovered_Message,Total_Bits,Correct_Bits,Undecided_Bits,Decided_Bits,Accuracy_Percent,Exact_Match
10,0,0000101001,0000101001,10,10,0,10,100.0,True
10,1,1110101011,1⊥1010⊥011,10,8,2,8,80.0,False
10,2,1011010101,1011010101,10,10,0,10,100.0,True
10,3,1110011000,1110011000,10,10,0,10,100.0,True
10,4,1010111010,1010111010,10,10,0,10,100.0,True
10,5,0010011100,0⊥10⊥⊥11⊥0,10,6,4,6,60.0,False
10,6,0010000001,0010000001,10,10,0,10,100.0,True
10,7,1101110000,1101110000,10,10,0,10,100.0,True
10,8,1100110101,⊥⊥0⊥⊥⊥⊥⊥⊥⊥,10,1,9,1,10.0,False
10,9,1011101011,1011101011,10,10,0,10,100.0,True
10,10,1010001011,1010001011,10,10,0,10,100.0,True
10,11,1101010001,1101010001,10,10,0,10,100.0,True
10,12,1110000000,1110000000,10,10,0,10,100.0,True
10,13,0011111110,00⊥1111110,10,9,1,9,90.0,False
10,14,0010010111,0010010111,10,10,0,10,100.0,True
10,15,0110110111,011011⊥111,10,9,1,9,90.0,False
10,16,1010011000,1010011⊥00,10,9,1,9,90.0,False
10,17,1101100001,1101100001,10,10,0,10,100.0,True
10,18,0011111101,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,10,0,10,0,0.0,False
10,19,0110011101,0110011101,10,10,0,10,100.0,True
10,20,0000101101,⊥⊥0⊥⊥⊥⊥⊥⊥1,10,2,8,2,20.0,False
10,21,0011010111,0011010111,10,10,0,10,100.0,True
10,22,1001000100,1001000100,10,10,0,10,100.0,True
10,23,1111001011,1111001011,10,10,0,10,100.0,True
10,24,1111000001,111100⊥0⊥1,10,8,2,8,80.0,False
10,25,1011111100,1011111100,10,10,0,10,100.0,True
10,26,0100101100,0100101100,10,10,0,10,100.0,True
10,27,1111111111,1111111111,10,10,0,10,100.0,True
10,28,1001110100,1001110100,10,10,0,10,100.0,True
10,29,0101010110,0101010110,10,10,0,10,100.0,True
10,30,0010111101,0010111101,10,10,0,10,100.0,True
10,31,1100111011,1100111011,10,10,0,10,100.0,True
10,32,0001111001,0001111001,10,10,0,10,100.0,True
10,33,0001000011,0⊥0⊥⊥0⊥01⊥,10,5,5,5,50.0,False
10,34,0001100110,0001100110,10,10,0,10,100.0,True
10,35,1100000100,11000001⊥0,10,9,1,9,90.0,False
10,36,0111000011,⊥111⊥⊥⊥⊥⊥⊥,10,3,7,3,30.0,False
10,37,1000001101,1000001101,10,10,0,10,100.0,True
10,38,1000001010,1000⊥01010,10,9,1,9,90.0,False
10,39,0001011111,0001⊥11111,10,9,1,9,90.0,False
10,40,1001011111,1001011111,10,10,0,10,100.0,True
10,41,1001111000,1⊥⊥⊥⊥⊥⊥⊥⊥⊥,10,1,9,1,10.0,False
10,42,1011011000,1011011000,10,10,0,10,100.0,True
10,43,0011001111,0011001111,10,10,0,10,100.0,True
10,44,1000110111,1000110111,10,10,0,10,100.0,True
10,45,0111011010,0111011010,10,10,0,10,100.0,True
10,46,0001111111,000⊥111111,10,9,1,9,90.0,False
10,47,0101010101,0101010101,10,10,0,10,100.0,True
10,48,1011100101,1011100101,10,10,0,10,100.0,True
10,49,1011100111,1011100111,10,10,0,10,100.0,True
10,50,1101101100,⊥10110110⊥,10,8,2,8,80.0,False
10,51,1101100000,1101100000,10,10,0,10,100.0,True
10,52,0001111101,00011⊥1⊥01,10,8,2,8,80.0,False
10,53,0001111010,0⊥01⊥1⊥0⊥0,10,6,4,6,60.0,False
10,54,1111010010,111⊥010010,10,9,1,9,90.0,False
10,55,1010110010,10⊥0110010,10,9,1,9,90.0,False
10,56,1100111111,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,10,0,10,0,0.0,False
10,57,0010111011,0010111011,10,10,0,10,100.0,True
10,58,0111001110,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,10,0,10,0,0.0,False
10,59,0100000110,010⊥0⊥0⊥⊥0,10,6,4,6,60.0,False
10,60,1100001100,11⊥0⊥⊥1⊥⊥⊥,10,4,6,4,40.0,False
10,61,0010010011,0010010011,10,10,0,10,100.0,True
10,62,0100110011,01001⊥0011,10,9,1,9,90.0,False
10,63,0011101100,0⊥11101100,10,9,1,9,90.0,False
10,64,0111101101,0111101101,10,10,0,10,100.0,True
10,65,0100110110,01001101⊥0,10,9,1,9,90.0,False
10,66,0100111000,0⊥00111000,10,9,1,9,90.0,False
10,67,1100111001,1100111001,10,10,0,10,100.0,True
10,68,0110111000,011011100⊥,10,9,1,9,90.0,False
10,69,1110001011,1110001011,10,10,0,10,100.0,True
10,70,1000101001,1000101001,10,10,0,10,100.0,True
10,71,1101100110,1101100110,10,10,0,10,100.0,True
10,72,1000110011,1000110011,10,10,0,10,100.0,True
10,73,1000100010,10⊥0100010,10,9,1,9,90.0,False
10,74,0100110110,0100110110,10,10,0,10,100.0,True
10,75,1110110001,1110110001,10,10,0,10,100.0,True
10,76,1000000001,⊥0⊥⊥00⊥0⊥1,10,5,5,5,50.0,False
10,77,1000010011,1000⊥10011,10,9,1,9,90.0,False
10,78,1100000111,⊥⊥0⊥⊥0⊥1⊥⊥,10,3,7,3,30.0,False
10,79,1000111101,1000111101,10,10,0,10,100.0,True
10,80,0011010001,0011010001,10,10,0,10,100.0,True
10,81,1011111010,1011⊥11010,10,9,1,9,90.0,False
10,82,1011110100,⊥011110100,10,9,1,9,90.0,False
10,83,1111010011,1111010011,10,10,0,10,100.0,True
10,84,1011001100,1011001100,10,10,0,10,100.0,True
10,85,1010011011,101001101⊥,10,9,1,9,90.0,False
10,86,1000110001,1000110001,10,10,0,10,100.0,True
10,87,1011010010,1011010010,10,10,0,10,100.0,True
10,88,0001000000,0001000000,10,10,0,10,100.0,True
10,89,1001100001,1001100001,10,10,0,10,100.0,True
10,90,1110010000,1110⊥10000,10,9,1,9,90.0,False
10,91,1011110011,1011110011,10,10,0,10,100.0,True
10,92,0111101011,0111101011,10,10,0,10,100.0,True
10,93,0000110101,0000110101,10,10,0,10,100.0,True
10,94,0001000001,0⊥⊥⊥⊥⊥⊥⊥⊥⊥,10,1,9,1,10.0,False
10,95,0110111010,0⊥10111010,10,9,1,9,90.0,False
10,96,1111010010,⊥⊥1⊥0⊥⊥⊥⊥⊥,10,2,8,2,20.0,False
10,97,1000001011,1000001011,10,10,0,10,100.0,True
10,98,0101101111,⊥10110⊥111,10,8,2,8,80.0,False
10,99,1001110110,1001110110,10,10,0,10,100.0,True
11,0,01011110000,⊥1011⊥10000,11,9,2,9,81.81818181818183,False
11,1,00001110100,00⊥011101⊥0,11,9,2,9,81.81818181818183,False
11,2,10000110000,100⊥011⊥000,11,9,2,9,81.81818181818183,False
11,3,01110000001,01⊥10⊥00001,11,9,2,9,81.81818181818183,False
11,4,10101010000,10101010000,11,11,0,11,100.0,True
11,5,10010111110,⊥⊥⊥1⊥1⊥⊥⊥⊥0,11,3,8,3,27.27272727272727,False
11,6,00010101011,0⊥0⊥⊥101011,11,8,3,8,72.72727272727273,False
11,7,10110111101,10110111101,11,11,0,11,100.0,True
11,8,01100001010,011000⊥1010,11,10,1,10,90.9090909090909,False
11,9,01100000000,01⊥00000000,11,10,1,10,90.9090909090909,False
11,10,10000100111,10000100111,11,11,0,11,100.0,True
11,11,11101011110,11101011⊥10,11,10,1,10,90.9090909090909,False
11,12,01001110100,⊥10011⊥0100,11,9,2,9,81.81818181818183,False
11,13,11101001011,1⊥101⊥01011,11,9,2,9,81.81818181818183,False
11,14,00101010000,0⊥101010⊥00,11,9,2,9,81.81818181818183,False
11,15,10010111111,1001011111⊥,11,10,1,10,90.9090909090909,False
11,16,11001011011,11⊥0⊥⊥11⊥⊥⊥,11,5,6,5,45.45454545454545,False
11,17,01100100010,0⊥⊥001⊥0⊥⊥0,11,6,5,6,54.54545454545454,False
11,18,01110011000,0111001⊥000,11,10,1,10,90.9090909090909,False
11,19,01001010111,01001010111,11,11,0,11,100.0,True
11,20,01111101110,01111101110,11,11,0,11,100.0,True
11,21,10101011000,1010⊥011000,11,10,1,10,90.9090909090909,False
11,22,11000000101,110000⊥0⊥01,11,9,2,9,81.81818181818183,False
11,23,11010011110,110100111⊥0,11,10,1,10,90.9090909090909,False
11,24,10000001110,1000⊥001110,11,10,1,10,90.9090909090909,False
11,25,11111001010,1111100⊥010,11,10,1,10,90.9090909090909,False
11,26,00101011100,00⊥01011⊥00,11,9,2,9,81.81818181818183,False
11,27,00100011111,0⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,11,1,10,1,9.090909090909092,False
11,28,01011111110,01011111110,11,11,0,11,100.0,True
11,29,11101100101,11101100101,11,11,0,11,100.0,True
11,30,10111000010,10111000010,11,11,0,11,100.0,True
11,31,11001111110,11001111110,11,11,0,11,100.0,True
11,32,11101111100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,11,0,11,0,0.0,False
11,33,01110011001,0⊥11⊥0⊥1⊥01,11,7,4,7,63.63636363636363,False
11,34,11000101110,11000101110,11,11,0,11,100.0,True
11,35,11101011010,11101011010,11,11,0,11,100.0,True
11,36,11111110011,11111110011,11,11,0,11,100.0,True
11,37,00000010110,00⊥0001⊥⊥10,11,8,3,8,72.72727272727273,False
11,38,10001100111,10001100111,11,11,0,11,100.0,True
11,39,00001100011,00001100⊥11,11,10,1,10,90.9090909090909,False
11,40,01011010010,⊥⊥⊥1⊥⊥⊥0⊥⊥⊥,11,2,9,2,18.181818181818183,False
11,41,10100111100,10100111100,11,11,0,11,100.0,True
11,42,11111110110,⊥1111⊥10110,11,9,2,9,81.81818181818183,False
11,43,10010110011,100⊥0⊥10011,11,9,2,9,81.81818181818183,False
11,44,10000101010,10000101⊥10,11,10,1,10,90.9090909090909,False
11,45,11001010111,11001⊥⊥0⊥11,11,8,3,8,72.72727272727273,False
11,46,10011001101,10011001101,11,11,0,11,100.0,True
11,47,10011011010,10011011010,11,11,0,11,100.0,True
11,48,10111010011,101⊥⊥01⊥011,11,8,3,8,72.72727272727273,False
11,49,01111010101,01111010101,11,11,0,11,100.0,True
11,50,10000011101,10000011101,11,11,0,11,100.0,True
11,51,01111001111,01111001111,11,11,0,11,100.0,True
11,52,01001011011,010010110⊥⊥,11,9,2,9,81.81818181818183,False
11,53,00011101101,00011101101,11,11,0,11,100.0,True
11,54,00100100000,001001000⊥0,11,10,1,10,90.9090909090909,False
11,55,10111111101,101⊥111⊥101,11,9,2,9,81.81818181818183,False
11,56,10100000100,1010⊥0⊥0⊥00,11,8,3,8,72.72727272727273,False
11,57,11011000111,1101⊥000⊥11,11,9,2,9,81.81818181818183,False
11,58,11100100100,111001⊥0100,11,10,1,10,90.9090909090909,False
11,59,10111101000,101⊥1101000,11,10,1,10,90.9090909090909,False
11,60,01011000011,010110⊥0011,11,10,1,10,90.9090909090909,False
11,61,10101100100,10101100100,11,11,0,11,100.0,True
11,62,10100001110,1010⊥001110,11,10,1,10,90.9090909090909,False
11,63,00010010101,00010010⊥01,11,10,1,10,90.9090909090909,False
11,64,10100001011,⊥⊥10⊥001⊥1⊥,11,6,5,6,54.54545454545454,False
11,65,10100011001,1010001100⊥,11,10,1,10,90.9090909090909,False
11,66,11011110010,110111100⊥0,11,10,1,10,90.9090909090909,False
11,67,11000001110,11000001110,11,11,0,11,100.0,True
11,68,01110100001,01110100001,11,11,0,11,100.0,True
11,69,00101100011,00101⊥0001⊥,11,9,2,9,81.81818181818183,False
11,70,10001010010,10001010010,11,11,0,11,100.0,True
11,71,10110111001,⊥⊥1⊥0⊥⊥⊥⊥0⊥,11,3,8,3,27.27272727272727,False
11,72,11100000100,1110⊥000100,11,10,1,10,90.9090909090909,False
11,73,11110011011,11110⊥11011,11,10,1,10,90.9090909090909,False
11,74,01101101110,01⊥01101110,11,10,1,10,90.9090909090909,False
11,75,00110101001,0011010⊥001,11,10,1,10,90.9090909090909,False
11,76,00111011001,001110⊥1⊥01,11,9,2,9,81.81818181818183,False
11,77,01111100100,01111100100,11,11,0,11,100.0,True
11,78,01000000000,01000000000,11,11,0,11,100.0,True
11,79,10101100000,10101100000,11,11,0,11,100.0,True
11,80,01110111100,01110111100,11,11,0,11,100.0,True
11,81,10101110011,⊥0⊥⊥⊥1⊥00⊥⊥,11,4,7,4,36.36363636363637,False
11,82,01100100001,0110⊥100001,11,10,1,10,90.9090909090909,False
11,83,00011010011,00⊥1⊥⊥10⊥⊥1,11,6,5,6,54.54545454545454,False
11,84,10100111001,10100111001,11,11,0,11,100.0,True
11,85,11001010100,11001010100,11,11,0,11,100.0,True
11,86,00101100110,⊥0101100110,11,10,1,10,90.9090909090909,False
11,87,10101101101,10101101101,11,11,0,11,100.0,True
11,88,11100100101,1110010⊥101,11,10,1,10,90.9090909090909,False
11,89,01001011101,⊥1001011101,11,10,1,10,90.9090909090909,False
11,90,10010101011,10010101011,11,11,0,11,100.0,True
11,91,01010110101,01010110101,11,11,0,11,100.0,True
11,92,00010001100,000⊥0001⊥00,11,9,2,9,81.81818181818183,False
11,93,01000010000,01⊥00010000,11,10,1,10,90.9090909090909,False
11,94,01010100001,01010100001,11,11,0,11,100.0,True
11,95,00001101000,00001101000,11,11,0,11,100.0,True
11,96,11001001100,11001001100,11,11,0,11,100.0,True
11,97,01011001111,01011001111,11,11,0,11,100.0,True
11,98,00010111001,00010111001,11,11,0,11,100.0,True
11,99,00001100000,000011000⊥0,11,10,1,10,90.9090909090909,False
12,0,110001001110,⊥10001001110,12,11,1,11,91.66666666666666,False
12,1,011010111001,0⊥10⊥0⊥1⊥⊥⊥⊥,12,5,7,5,41.66666666666667,False
12,2,100010001100,10⊥⊥10001100,12,10,2,10,83.33333333333334,False
12,3,111011100001,111⊥1110000⊥,12,10,2,10,83.33333333333334,False
12,4,010111101011,01011110⊥011,12,11,1,11,91.66666666666666,False
12,5,010101010110,0101010⊥0110,12,11,1,11,91.66666666666666,False
12,6,101000011010,1⊥10⊥⊥0⊥1⊥10,12,7,5,7,58.333333333333336,False
12,7,110010011100,110010⊥11100,12,11,1,11,91.66666666666666,False
12,8,110101000110,⊥⊥01⊥⊥0⊥⊥⊥⊥0,12,4,8,4,33.33333333333333,False
12,9,111010110010,11101⊥⊥10⊥10,12,9,3,9,75.0,False
12,10,110110010010,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,12,0,12,0,0.0,False
12,11,000110111110,0001⊥0111110,12,11,1,11,91.66666666666666,False
12,12,111011011011,111011011011,12,12,0,12,100.0,True
12,13,110100100001,⊥1010010000⊥,12,10,2,10,83.33333333333334,False
12,14,111111000011,111111000011,12,12,0,12,100.0,True
12,15,101101000101,101101000101,12,12,0,12,100.0,True
12,16,000110000111,000110000111,12,12,0,12,100.0,True
12,17,000100010101,00010⊥010101,12,11,1,11,91.66666666666666,False
12,18,101010100100,101010100100,12,12,0,12,100.0,True
12,19,111011011010,1110⊥1011010,12,11,1,11,91.66666666666666,False
12,20,100010001011,1⊥0010001⊥⊥1,12,9,3,9,75.0,False
12,21,100110100100,⊥00⊥1⊥⊥00⊥⊥⊥,12,5,7,5,41.66666666666667,False
12,22,111110000000,1⊥1110000000,12,11,1,11,91.66666666666666,False
12,23,001010010010,0⊥10100⊥001⊥,12,9,3,9,75.0,False
12,24,001011010100,0⊥1⊥11010⊥00,12,9,3,9,75.0,False
12,25,111111001010,⊥⊥11110010⊥0,12,9,3,9,75.0,False
12,26,111001010110,11100101011⊥,12,11,1,11,91.66666666666666,False
12,27,101011101001,⊥⊥⊥0⊥1⊥0100⊥,12,6,6,6,50.0,False
12,28,111000110001,⊥110001100⊥1,12,10,2,10,83.33333333333334,False
12,29,011010001010,011010⊥01010,12,11,1,11,91.66666666666666,False
12,30,111101001110,11⊥1010⊥1110,12,10,2,10,83.33333333333334,False
12,31,001011101000,0010111⊥1⊥0⊥,12,9,3,9,75.0,False
12,32,101110100000,⊥⊥⊥1⊥01⊥⊥⊥⊥⊥,12,3,9,3,25.0,False
12,33,111011101000,11⊥01110⊥000,12,10,2,10,83.33333333333334,False
12,34,001000110111,001000110111,12,12,0,12,100.0,True
12,35,100001001010,1⊥0⊥01001010,12,10,2,10,83.33333333333334,False
12,36,001101111111,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,12,0,12,0,0.0,False
12,37,100101000011,100101000011,12,12,0,12,100.0,True
12,38,011100000111,⊥1⊥1⊥0⊥⊥⊥11⊥,12,5,7,5,41.66666666666667,False
12,39,101111001001,⊥⊥1⊥1⊥001⊥⊥⊥,12,5,7,5,41.66666666666667,False
12,40,100011100011,100011100011,12,12,0,12,100.0,True
12,41,010101010011,01⊥1⊥1010011,12,10,2,10,83.33333333333334,False
12,42,111100100101,111100⊥00101,12,11,1,11,91.66666666666666,False
12,43,100101110001,⊥⊥0⊥⊥⊥⊥1⊥⊥⊥⊥,12,2,10,2,16.666666666666664,False
12,44,010111111100,01011111110⊥,12,11,1,11,91.66666666666666,False
12,45,000010101011,00⊥0101⊥1011,12,10,2,10,83.33333333333334,False
12,46,001110110101,00⊥11⊥⊥1⊥⊥⊥⊥,12,5,7,5,41.66666666666667,False
12,47,101001100010,⊥⊥100110⊥01⊥,12,8,4,8,66.66666666666666,False
12,48,110000110010,⊥10⊥00⊥100⊥⊥,12,7,5,7,58.333333333333336,False
12,49,101111110111,⊥0⊥111110111,12,10,2,10,83.33333333333334,False
12,50,100010011110,100010011110,12,12,0,12,100.0,True
12,51,111010000111,1110100001⊥1,12,11,1,11,91.66666666666666,False
12,52,100111100100,⊥⊥⊥111100100,12,9,3,9,75.0,False
12,53,101111011101,1011⊥1011101,12,11,1,11,91.66666666666666,False
12,54,001001100001,00100⊥100001,12,11,1,11,91.66666666666666,False
12,55,101100001110,⊥⊥⊥⊥0⊥0⊥⊥1⊥⊥,12,3,9,3,25.0,False
12,56,101000110110,⊥010001101⊥0,12,10,2,10,83.33333333333334,False
12,57,011010011001,011⊥1⊥011⊥⊥⊥,12,7,5,7,58.333333333333336,False
12,58,001011001001,0⊥⊥01100⊥001,12,9,3,9,75.0,False
12,59,001000101001,00100⊥101001,12,11,1,11,91.66666666666666,False
12,60,111100100000,1⊥⊥⊥⊥⊥⊥0⊥⊥⊥⊥,12,2,10,2,16.666666666666664,False
12,61,110011101100,⊥1⊥⊥⊥11⊥1⊥⊥⊥,12,4,8,4,33.33333333333333,False
12,62,100111000101,10⊥⊥⊥1000⊥0⊥,12,7,5,7,58.333333333333336,False
12,63,010001011101,010001011101,12,12,0,12,100.0,True
12,64,100110001100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,12,0,12,0,0.0,False
12,65,011001010011,011001⊥⊥00⊥1,12,9,3,9,75.0,False
12,66,001011010000,001011⊥10⊥00,12,10,2,10,83.33333333333334,False
12,67,000100100001,⊥0010⊥1⊥00⊥⊥,12,7,5,7,58.333333333333336,False
12,68,110000111111,110⊥⊥01⊥1111,12,9,3,9,75.0,False
12,69,101010100110,1⊥⊥⊥⊥0⊥⊥⊥1⊥⊥,12,3,9,3,25.0,False
12,70,101000011100,1⊥⊥⊥⊥⊥0⊥⊥⊥⊥⊥,12,2,10,2,16.666666666666664,False
12,71,100001000011,1000010⊥0011,12,11,1,11,91.66666666666666,False
12,72,001101100001,00110⊥100001,12,11,1,11,91.66666666666666,False
12,73,010010101100,010⊥10101100,12,11,1,11,91.66666666666666,False
12,74,100001001100,⊥00001001100,12,11,1,11,91.66666666666666,False
12,75,001001100000,001⊥01100000,12,11,1,11,91.66666666666666,False
12,76,110101110110,11⊥101110⊥10,12,10,2,10,83.33333333333334,False
12,77,110111110001,1⊥⊥⊥11110⊥⊥1,12,7,5,7,58.333333333333336,False
12,78,100011110111,⊥⊥001111011⊥,12,9,3,9,75.0,False
12,79,101010001011,10⊥0⊥⊥001011,12,9,3,9,75.0,False
12,80,010100111001,010⊥001⊥⊥001,12,9,3,9,75.0,False
12,81,101111101001,101111⊥⊥1⊥01,12,9,3,9,75.0,False
12,82,000001001101,000⊥01⊥⊥1101,12,9,3,9,75.0,False
12,83,001111011001,⊥⊥⊥⊥⊥⊥⊥⊥1⊥⊥⊥,12,1,11,1,8.333333333333332,False
12,84,000100010110,000100⊥10⊥10,12,10,2,10,83.33333333333334,False
12,85,010101010000,0⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥0,12,2,10,2,16.666666666666664,False
12,86,111111111110,1⊥1⊥⊥⊥⊥11⊥1⊥,12,5,7,5,41.66666666666667,False
12,87,110101011100,11⊥⊥⊥1⊥1⊥⊥0⊥,12,5,7,5,41.66666666666667,False
12,88,111001101100,11⊥0⊥1⊥0⊥100,12,8,4,8,66.66666666666666,False
12,89,100011011001,⊥⊥⊥⊥⊥⊥⊥1⊥⊥0⊥,12,2,10,2,16.666666666666664,False
12,90,100111011111,⊥00111011111,12,11,1,11,91.66666666666666,False
12,91,011101100110,011101⊥001⊥⊥,12,9,3,9,75.0,False
12,92,111101111100,111101111100,12,12,0,12,100.0,True
12,93,011001110110,0⊥⊥001110110,12,10,2,10,83.33333333333334,False
12,94,011011000010,0⊥1⊥⊥100⊥⊥⊥⊥,12,5,7,5,41.66666666666667,False
12,95,001111111010,001⊥⊥1⊥11010,12,9,3,9,75.0,False
12,96,110101101110,110101101110,12,12,0,12,100.0,True
12,97,001010001100,001010001100,12,12,0,12,100.0,True
12,98,111000100111,1⊥⊥⊥⊥⊥⊥0⊥⊥1⊥,12,3,9,3,25.0,False
12,99,111011001110,⊥11011001110,12,11,1,11,91.66666666666666,False
13,0,1110111011101,1⊥10⊥⊥⊥0⊥⊥⊥0⊥,13,5,8,5,38.46153846153847,False
13,1,0111011111100,0111⊥⊥⊥⊥1⊥10⊥,13,7,6,7,53.84615384615385,False
13,2,1100110111001,110⊥1⊥0111001,13,11,2,11,84.61538461538461,False
13,3,1110101000100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,13,0,13,0,0.0,False
13,4,0001001001001,0⊥010010⊥1⊥01,13,10,3,10,76.92307692307693,False
13,5,0000101001000,⊥00⊥101001000,13,11,2,11,84.61538461538461,False
13,6,0001111111010,00011⊥1⊥1⊥010,13,10,3,10,76.92307692307693,False
13,7,0010100000000,⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥⊥⊥,13,1,12,1,7.6923076923076925,False
13,8,1111100011110,1⊥1⊥⊥00⊥⊥1110,13,8,5,8,61.53846153846154,False
13,9,1010101110110,⊥010101⊥⊥011⊥,13,9,4,9,69.23076923076923,False
13,10,0010011010111,001001101⊥1⊥1,13,11,2,11,84.61538461538461,False
13,11,1010101000100,1⊥10101000⊥00,13,11,2,11,84.61538461538461,False
13,12,0011110000100,0⊥111100⊥0100,13,11,2,11,84.61538461538461,False
13,13,0110100111000,⊥1⊥010011⊥00⊥,13,9,4,9,69.23076923076923,False
13,14,1001101111111,1⊥⊥11011⊥⊥11⊥,13,8,5,8,61.53846153846154,False
13,15,1011010111010,1011⊥⊥011⊥0⊥0,13,9,4,9,69.23076923076923,False
13,16,0011101101110,0⊥1⊥1⊥1⊥01⊥1⊥,13,7,6,7,53.84615384615385,False
13,17,1101011101000,110101⊥⊥010⊥0,13,10,3,10,76.92307692307693,False
13,18,0111100100110,⊥1111⊥01⊥⊥110,13,9,4,9,69.23076923076923,False
13,19,0000001010110,00000⊥⊥010110,13,11,2,11,84.61538461538461,False
13,20,1000000101011,⊥0000001⊥⊥0⊥⊥,13,8,5,8,61.53846153846154,False
13,21,1100111110011,⊥1⊥0⊥1⊥⊥⊥0⊥⊥1,13,5,8,5,38.46153846153847,False
13,22,0001110001101,0001⊥10001101,13,12,1,12,92.3076923076923,False
13,23,0111110111110,011111011111⊥,13,12,1,12,92.3076923076923,False
13,24,0100001101011,0100001101011,13,13,0,13,100.0,True
13,25,1101000001011,⊥10⊥⊥⊥⊥⊥0101⊥,13,6,7,6,46.15384615384615,False
13,26,0101101011100,0101101011100,13,13,0,13,100.0,True
13,27,0111001110101,011⊥00⊥11⊥101,13,10,3,10,76.92307692307693,False
13,28,0010100011101,0⊥1⊥1000⊥⊥101,13,9,4,9,69.23076923076923,False
13,29,1110001000101,111⊥0⊥⊥⊥00⊥01,13,8,5,8,61.53846153846154,False
13,30,1111000011100,1⊥⊥100001⊥⊥00,13,9,4,9,69.23076923076923,False
13,31,1100011000110,1100011000⊥1⊥,13,11,2,11,84.61538461538461,False
13,32,0110110011101,0⊥⊥⊥⊥⊥⊥⊥⊥1⊥⊥⊥,13,2,11,2,15.384615384615385,False
13,33,0010000100000,⊥01⊥⊥⊥01⊥⊥000,13,7,6,7,53.84615384615385,False
13,34,1010010100101,1⊥100101⊥⊥101,13,10,3,10,76.92307692307693,False
13,35,0010110001100,⊥⊥⊥⊥⊥⊥00⊥⊥⊥⊥⊥,13,2,11,2,15.384615384615385,False
13,36,1011111010001,10111⊥101000⊥,13,11,2,11,84.61538461538461,False
13,37,1011010000111,⊥⊥1⊥⊥1⊥00⊥11⊥,13,6,7,6,46.15384615384615,False
13,38,1111010001110,11⊥10100011⊥0,13,11,2,11,84.61538461538461,False
13,39,0011010011100,⊥0⊥10100⊥⊥100,13,9,4,9,69.23076923076923,False
13,40,1101010011000,⊥101⊥10⊥11000,13,10,3,10,76.92307692307693,False
13,41,0100000110101,⊥⊥⊥⊥⊥⊥⊥⊥⊥0⊥⊥⊥,13,1,12,1,7.6923076923076925,False
13,42,0000111011101,⊥0⊥⊥⊥⊥⊥01⊥1⊥⊥,13,4,9,4,30.76923076923077,False
13,43,0010110101101,⊥⊥⊥01⊥0⊥⊥110⊥,13,6,7,6,46.15384615384615,False
13,44,1010110111001,1010110111001,13,13,0,13,100.0,True
13,45,1111100100101,1⊥⊥⊥1⊥⊥⊥⊥⊥10⊥,13,4,9,4,30.76923076923077,False
13,46,0101111110001,0⊥0⊥111110001,13,11,2,11,84.61538461538461,False
13,47,0001110100100,⊥0011101001⊥⊥,13,10,3,10,76.92307692307693,False
13,48,0011110001000,⊥⊥1111000⊥⊥⊥⊥,13,7,6,7,53.84615384615385,False
13,49,1100001110010,110000⊥⊥⊥00⊥0,13,9,4,9,69.23076923076923,False
13,50,1101111010010,110⊥11⊥⊥⊥⊥⊥1⊥,13,6,7,6,46.15384615384615,False
13,51,0100000000011,010⊥⊥0000001⊥,13,10,3,10,76.92307692307693,False
13,52,0100100111111,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,13,0,13,0,0.0,False
13,53,1010110000001,⊥⊥10⊥⊥0000001,13,9,4,9,69.23076923076923,False
13,54,1011101011000,⊥⊥1110⊥011⊥⊥⊥,13,7,6,7,53.84615384615385,False
13,55,0111100010010,⊥⊥111000⊥⊥⊥1⊥,13,7,6,7,53.84615384615385,False
13,56,0010001110110,00100011101⊥0,13,12,1,12,92.3076923076923,False
13,57,0001011110000,⊥⊥⊥⊥⊥1⊥⊥⊥⊥0⊥⊥,13,2,11,2,15.384615384615385,False
13,58,0011000111100,001⊥0⊥⊥1⊥⊥1⊥⊥,13,6,7,6,46.15384615384615,False
13,59,1001001101100,10⊥10011⊥⊥100,13,10,3,10,76.92307692307693,False
13,60,0100100101000,010⊥⊥00⊥01000,13,10,3,10,76.92307692307693,False
13,61,1000001000111,1⊥0⊥⊥0⊥⊥⊥⊥⊥⊥1,13,4,9,4,30.76923076923077,False
13,62,0100110011000,0100110⊥1⊥000,13,11,2,11,84.61538461538461,False
13,63,1110001101011,⊥⊥⊥0⊥⊥11010⊥1,13,7,6,7,53.84615384615385,False
13,64,0111011000111,0⊥11⊥1⊥00⊥1⊥⊥,13,7,6,7,53.84615384615385,False
13,65,1111001000001,1⊥11001⊥0⊥001,13,10,3,10,76.92307692307693,False
